user_id,age,gender,relationship_to_receiver,occasion,budget,interests,receiver_personality,receiver_age_group,gift_type,gift_name,product_price,rating,is_top_selling,small_business,relationship_closeness,giver_preference_style,gift_meaningfulness
207,22,Female,Colleague,Valentine's Day,2842,Fashion,Creative,Teen,Home Decor,Wall Art Frame,2813,3,No,No,neutral,luxury,Medium
208,54,Female,Friend,Festival,4798,Art,Creative,Teen,Accessory,Neck Chain,4606,1,No,Yes,close,fun,High
209,37,Female,Colleague,Farewell,4340,Tech,Extrovert,Senior,Electronics,Fitness Band,4399,4,Yes,No,distant,practical,Low
210,21,Female,Teacher,Anniversary,720,Home Decor,Emotional,Senior,Fashion Item,Sling Bag,462,5,Yes,No,distant,luxury,Low
211,25,Female,Friend,Graduation,3217,Tech,Introvert,Teen,Home Decor,Wall Art Frame,3072,2,No,Yes,close,luxury,Medium
212,52,Female,Friend,Festival,4373,Art,Creative,Senior,Book,Fiction Novel,4363,4,No,No,close,practical,Low
213,55,Male,Family,Festival,3316,Tech,Emotional,Senior,Home Decor,Wall Art Frame,3496,4,No,No,very close,luxury,High
214,33,Female,Teacher,Anniversary,1128,Books,Introvert,Senior,Home Decor,Aroma Diffuser,1257,4,Yes,Yes,distant,luxury,Medium
215,30,Male,Colleague,Festival,1802,Books,Practical,Teen,Fashion Item,Sling Bag,1801,1,Yes,No,distant,luxury,Low
216,31,Female,Colleague,Birthday,2033,Fitness,Introvert,Senior,Book,Self-help Book,1746,4,Yes,No,distant,practical,Low
217,38,Female,Friend,Valentine's Day,4251,Books,Introvert,Child,Accessory,Neck Chain,4459,5,Yes,Yes,close,fun,High
218,47,Female,Partner,Birthday,1514,Travel,Creative,Adult,Book,Fiction Novel,1405,3,Yes,Yes,very close,practical,Medium
219,54,Female,Partner,Birthday,784,Books,Creative,Teen,Electronics,Fitness Band,497,2,No,Yes,very close,practical,High
220,20,Male,Friend,Graduation,644,Home Decor,Introvert,Child,Fashion Item,Scarf,631,2,Yes,No,close,luxury,Low
221,41,Female,Family,Graduation,3474,Music,Practical,Child,Toy,LEGO Set,3643,2,Yes,Yes,close,fun,High
222,43,Female,Friend,Valentine's Day,232,Music,Creative,Child,Handmade Craft,Clay Art Pot,209,3,Yes,Yes,neutral,sentimental,High
223,41,Female,Family,Graduation,3474,Music,Practical,Child,Toy,LEGO Set,3643,2,Yes,Yes,close,fun,Low
224,27,Female,Colleague,Valentine's Day,2077,Gaming,Extrovert,Teen,Grooming Set,Perfume Set,2233,3,Yes,Yes,neutral,practical,Medium
225,31,Female,Friend,Anniversary,4154,Home Decor,Introvert,Child,Personalized Gift,Name Printed Mug,4055,5,No,No,neutral,sentimental,High
226,26,Female,Partner,Valentine's Day,1028,Tech,Extrovert,Child,Personalized Gift,Engraved Pen,1321,4,Yes,Yes,very close,sentimental,High
227,24,Female,Partner,Festival,4249,Gaming,Emotional,Child,Home Decor,Mini Indoor Plant,4543,1,No,No,very close,luxury,High
228,20,Male,Friend,Graduation,644,Home Decor,Introvert,Child,Fashion Item,Scarf,631,2,Yes,No,close,luxury,Low
229,24,Male,Family,Valentine's Day,1618,Gaming,Emotional,Adult,Accessory,Bracelet,1443,4,Yes,Yes,very close,fun,High
230,56,Male,Friend,Farewell,1917,Tech,Creative,Senior,Personalized Gift,Name Printed Mug,2164,4,No,No,close,sentimental,High
231,46,Male,Partner,Anniversary,550,Gaming,Creative,Child,Book,Fiction Novel,544,4,No,Yes,very close,practical,High
232,32,Male,Teacher,Birthday,835,Tech,Emotional,Adult,Book,Motivational Book,1125,5,No,No,distant,practical,Low
233,39,Female,Friend,Festival,2553,Fashion,Introvert,Child,Book,Motivational Book,2760,4,Yes,Yes,close,practical,High
234,53,Male,Colleague,Anniversary,1050,Books,Introvert,Teen,Home Decor,Aroma Diffuser,1212,2,No,No,neutral,luxury,Low
235,27,Female,Friend,Valentine's Day,4206,Tech,Extrovert,Child,Home Decor,Wall Art Frame,3976,1,Yes,No,neutral,luxury,High
236,48,Female,Family,Birthday,2931,Music,Emotional,Senior,Home Decor,Aroma Diffuser,3014,2,Yes,Yes,very close,luxury,Medium
237,32,Female,Teacher,Anniversary,3075,Art,Creative,Teen,Fashion Item,Stylish T-shirt,2960,1,No,Yes,neutral,luxury,High
238,59,Male,Teacher,Birthday,415,Fashion,Practical,Teen,Handmade Craft,Handcrafted Candle,691,4,Yes,Yes,neutral,sentimental,High
239,57,Female,Friend,Anniversary,3988,Music,Introvert,Teen,Electronics,Portable Speaker,3702,4,Yes,No,close,practical,Medium
240,27,Male,Friend,Birthday,2207,Home Decor,Practical,Teen,Fashion Item,Scarf,2234,5,Yes,No,neutral,luxury,Medium
241,41,Female,Friend,Birthday,2287,Travel,Extrovert,Senior,Book,Motivational Book,2166,1,Yes,Yes,close,practical,High
242,54,Female,Friend,Graduation,2493,Home Decor,Introvert,Teen,Handmade Craft,Handmade Greeting Card,2222,2,Yes,No,close,sentimental,High
243,50,Female,Partner,Birthday,366,Fashion,Extrovert,Teen,Toy,Puzzle Game,314,4,No,Yes,very close,fun,High
244,49,Male,Family,Graduation,3522,Home Decor,Creative,Adult,Handmade Craft,Handmade Greeting Card,3452,2,Yes,Yes,very close,sentimental,High
245,50,Female,Partner,Farewell,4567,Fitness,Emotional,Child,Grooming Set,Beard Grooming Kit,4274,2,No,Yes,very close,practical,High
246,47,Male,Colleague,Birthday,3804,Fashion,Extrovert,Senior,Book,Science Guide,4070,4,Yes,No,distant,practical,Low
247,48,Female,Partner,Birthday,2969,Books,Creative,Teen,Accessory,Sunglasses,2847,1,No,Yes,very close,fun,Medium
248,45,Male,Colleague,Farewell,4373,Travel,Extrovert,Adult,Accessory,Bracelet,4165,3,Yes,No,distant,fun,Low
249,18,Male,Family,Farewell,1820,Travel,Creative,Senior,Toy,Puzzle Game,2056,4,Yes,Yes,close,fun,Low
250,34,Male,Colleague,Valentine's Day,300,Fashion,Emotional,Teen,Home Decor,Mini Indoor Plant,544,4,No,No,neutral,luxury,High
251,41,Female,Friend,Graduation,4461,Travel,Practical,Adult,Fashion Item,Wrist Watch,4565,2,No,No,close,luxury,High
252,24,Female,Teacher,Festival,4562,Fitness,Creative,Teen,Handmade Craft,Clay Art Pot,4543,4,Yes,Yes,neutral,sentimental,High
253,28,Female,Partner,Valentine's Day,4856,Home Decor,Creative,Teen,Grooming Set,Beard Grooming Kit,4824,5,No,No,very close,practical,High
254,29,Female,Teacher,Graduation,1224,Tech,Emotional,Adult,Accessory,Sunglasses,1222,3,Yes,Yes,neutral,fun,Medium
255,50,Female,Family,Valentine's Day,3925,Home Decor,Creative,Child,Accessory,Sunglasses,3886,5,Yes,No,close,fun,High
256,49,Female,Partner,Festival,2180,Gaming,Creative,Senior,Personalized Gift,Name Printed Mug,2434,2,Yes,Yes,very close,sentimental,High
257,41,Male,Teacher,Anniversary,1469,Tech,Extrovert,Teen,Electronics,Smart Watch,1631,5,Yes,Yes,neutral,practical,Medium
258,21,Female,Family,Valentine's Day,4167,Fitness,Extrovert,Teen,Handmade Craft,Clay Art Pot,3900,2,Yes,Yes,very close,sentimental,Medium
259,20,Male,Family,Valentine's Day,3961,Books,Practical,Child,Fashion Item,Wrist Watch,3842,1,No,No,close,luxury,High
260,25,Female,Family,Birthday,4091,Travel,Practical,Child,Fashion Item,Scarf,3987,1,No,No,very close,luxury,High
261,24,Female,Teacher,Anniversary,2455,Home Decor,Emotional,Child,Handmade Craft,Handcrafted Candle,2658,3,Yes,No,distant,sentimental,High
262,35,Male,Colleague,Festival,367,Fitness,Practical,Child,Grooming Set,Perfume Set,446,1,No,No,neutral,practical,Medium
263,54,Female,Friend,Anniversary,2077,Art,Introvert,Senior,Book,Motivational Book,2025,2,Yes,Yes,close,practical,Medium
264,26,Female,Friend,Valentine's Day,436,Music,Introvert,Teen,Grooming Set,Beard Grooming Kit,347,2,Yes,Yes,neutral,practical,Medium
265,45,Female,Family,Valentine's Day,402,Music,Emotional,Child,Grooming Set,Perfume Set,377,5,No,No,very close,practical,High
266,41,Female,Friend,Valentine's Day,1148,Books,Introvert,Child,Home Decor,Mini Indoor Plant,1422,3,Yes,No,neutral,luxury,Medium
267,41,Female,Partner,Anniversary,1193,Fashion,Practical,Child,Grooming Set,Perfume Set,1066,3,No,No,very close,practical,High
268,40,Female,Partner,Farewell,4930,Art,Emotional,Senior,Toy,Puzzle Game,4686,2,No,Yes,very close,fun,Medium
269,44,Male,Colleague,Valentine's Day,3634,Art,Introvert,Teen,Accessory,Neck Chain,3479,1,No,No,neutral,fun,Low
270,49,Male,Partner,Farewell,3317,Gaming,Introvert,Child,Accessory,Neck Chain,3514,5,No,No,very close,fun,High
271,20,Female,Colleague,Festival,4445,Music,Creative,Child,Grooming Set,Beard Grooming Kit,4721,1,No,No,neutral,practical,Low
272,29,Female,Teacher,Valentine's Day,4928,Gaming,Introvert,Child,Home Decor,Wall Art Frame,4999,2,No,Yes,distant,luxury,Medium
273,43,Male,Friend,Festival,2622,Books,Emotional,Senior,Home Decor,Aroma Diffuser,2406,2,Yes,No,neutral,luxury,Low
274,50,Female,Colleague,Graduation,1597,Tech,Extrovert,Senior,Handmade Craft,Handmade Greeting Card,1706,1,No,Yes,neutral,sentimental,Medium
275,60,Male,Colleague,Graduation,363,Fashion,Extrovert,Adult,Home Decor,Mini Indoor Plant,211,2,No,No,distant,luxury,Medium
276,36,Male,Friend,Anniversary,4961,Fashion,Creative,Teen,Home Decor,Mini Indoor Plant,4847,1,Yes,No,neutral,luxury,Low
277,38,Male,Friend,Graduation,1683,Tech,Introvert,Adult,Book,Self-help Book,1674,4,Yes,No,close,practical,Low
278,48,Male,Friend,Festival,1268,Gaming,Emotional,Teen,Book,Science Guide,1534,2,Yes,Yes,neutral,practical,High
279,53,Male,Family,Festival,2371,Art,Practical,Child,Accessory,Cap,2660,5,No,No,very close,fun,High
280,58,Male,Family,Graduation,276,Travel,Introvert,Child,Accessory,Neck Chain,476,2,No,Yes,very close,fun,High
281,51,Male,Friend,Festival,3332,Art,Creative,Child,Book,Fiction Novel,3502,3,No,No,close,practical,Low
282,18,Female,Family,Graduation,1543,Art,Emotional,Senior,Toy,Soft Toy,1571,5,No,No,close,fun,High
283,60,Female,Family,Birthday,1673,Gaming,Emotional,Senior,Personalized Gift,Engraved Pen,1779,3,No,Yes,close,sentimental,High
284,48,Female,Partner,Birthday,2969,Books,Creative,Teen,Accessory,Sunglasses,2847,1,No,Yes,very close,fun,Medium
285,25,Male,Colleague,Farewell,3275,Fashion,Emotional,Adult,Personalized Gift,Engraved Pen,3145,3,Yes,Yes,neutral,sentimental,High
286,46,Male,Friend,Graduation,532,Fashion,Introvert,Teen,Handmade Craft,Customized Keychain,827,3,Yes,Yes,neutral,sentimental,High
287,60,Male,Friend,Festival,360,Art,Introvert,Teen,Book,Science Guide,336,2,Yes,Yes,neutral,practical,High
288,30,Female,Teacher,Farewell,3681,Fitness,Extrovert,Adult,Toy,LEGO Set,3784,2,Yes,No,distant,fun,Low
289,52,Female,Friend,Graduation,3184,Art,Introvert,Teen,Home Decor,Mini Indoor Plant,2933,3,Yes,No,neutral,luxury,High
290,38,Female,Friend,Birthday,1800,Gaming,Introvert,Adult,Handmade Craft,Customized Keychain,1568,4,No,Yes,close,sentimental,High
291,48,Male,Partner,Birthday,3467,Music,Extrovert,Adult,Grooming Set,Beard Grooming Kit,3191,3,Yes,No,very close,practical,Medium
292,19,Female,Colleague,Anniversary,1391,Tech,Practical,Child,Fashion Item,Stylish T-shirt,1308,3,No,Yes,distant,luxury,Low
293,48,Female,Colleague,Graduation,3007,Gaming,Emotional,Teen,Personalized Gift,Name Printed Mug,2952,2,Yes,No,neutral,sentimental,High
294,23,Female,Friend,Farewell,3195,Art,Practical,Child,Grooming Set,Perfume Set,3054,1,Yes,No,close,practical,Low
295,49,Male,Partner,Farewell,3317,Gaming,Introvert,Child,Accessory,Neck Chain,3514,5,No,No,very close,fun,High
296,57,Male,Friend,Graduation,3347,Gaming,Creative,Teen,Home Decor,Mini Indoor Plant,3144,4,Yes,No,neutral,luxury,Medium
297,36,Male,Friend,Anniversary,4961,Fashion,Creative,Teen,Home Decor,Mini Indoor Plant,4847,1,Yes,No,close,luxury,Medium
298,24,Male,Teacher,Graduation,2690,Gaming,Creative,Senior,Book,Motivational Book,2546,3,No,Yes,neutral,practical,Medium
299,50,Male,Family,Anniversary,721,Tech,Introvert,Teen,Fashion Item,Wrist Watch,519,1,No,No,very close,luxury,High
300,23,Female,Teacher,Anniversary,1529,Art,Introvert,Adult,Accessory,Neck Chain,1521,5,No,No,distant,fun,Medium
301,19,Female,Teacher,Anniversary,4463,Art,Extrovert,Senior,Electronics,Portable Speaker,4203,1,No,Yes,neutral,practical,High
302,56,Female,Family,Festival,1786,Gaming,Emotional,Teen,Home Decor,Mini Indoor Plant,1572,3,Yes,No,very close,luxury,High
303,25,Female,Teacher,Anniversary,2223,Books,Emotional,Child,Electronics,Portable Speaker,2437,5,Yes,No,neutral,practical,Low
304,55,Female,Friend,Farewell,611,Tech,Introvert,Adult,Home Decor,Aroma Diffuser,533,1,No,No,close,luxury,High
305,51,Female,Teacher,Birthday,2203,Fashion,Introvert,Child,Fashion Item,Sling Bag,2070,2,Yes,No,neutral,luxury,High
306,47,Female,Colleague,Graduation,4291,Books,Creative,Teen,Grooming Set,Skincare Kit,4576,5,Yes,No,neutral,practical,Medium
307,34,Male,Teacher,Birthday,3647,Fashion,Practical,Adult,Accessory,Cap,3529,4,No,Yes,distant,fun,Low
308,21,Female,Colleague,Valentine's Day,1857,Travel,Introvert,Teen,Home Decor,Wall Art Frame,1840,4,No,Yes,neutral,luxury,Low
309,53,Female,Friend,Festival,4076,Tech,Introvert,Senior,Personalized Gift,Name Printed Mug,3864,4,No,No,close,sentimental,High
310,26,Female,Friend,Farewell,2880,Books,Creative,Senior,Accessory,Cap,3108,3,Yes,No,neutral,fun,High
311,44,Female,Friend,Graduation,1617,Gaming,Creative,Teen,Fashion Item,Sling Bag,1463,2,Yes,Yes,neutral,luxury,Low
312,27,Female,Friend,Graduation,3482,Fashion,Practical,Adult,Accessory,Neck Chain,3297,2,No,Yes,neutral,fun,Medium
313,36,Female,Friend,Birthday,1631,Fashion,Introvert,Adult,Home Decor,Wall Art Frame,1755,5,No,No,close,luxury,Low
314,30,Female,Teacher,Farewell,812,Fashion,Introvert,Child,Handmade Craft,Customized Keychain,993,1,Yes,No,distant,sentimental,Medium
315,23,Female,Family,Anniversary,2645,Gaming,Creative,Teen,Grooming Set,Beard Grooming Kit,2368,5,Yes,Yes,close,practical,Low
316,31,Female,Teacher,Farewell,4928,Home Decor,Emotional,Senior,Accessory,Bracelet,4656,5,Yes,Yes,neutral,fun,High
317,54,Female,Colleague,Farewell,2612,Gaming,Practical,Adult,Handmade Craft,Clay Art Pot,2712,1,Yes,No,distant,sentimental,High
318,39,Male,Family,Birthday,1869,Fashion,Creative,Adult,Accessory,Bracelet,1783,4,No,No,close,fun,High
319,42,Female,Teacher,Birthday,2924,Tech,Introvert,Teen,Home Decor,Aroma Diffuser,3034,3,No,No,distant,luxury,Medium
320,59,Male,Teacher,Farewell,4542,Fashion,Creative,Child,Accessory,Neck Chain,4433,3,Yes,No,distant,fun,Low
321,24,Female,Teacher,Farewell,2548,Tech,Practical,Child,Handmade Craft,Clay Art Pot,2320,2,Yes,No,distant,sentimental,High
322,27,Female,Friend,Farewell,2881,Fashion,Extrovert,Teen,Fashion Item,Wrist Watch,3057,1,No,Yes,close,luxury,High
323,23,Female,Partner,Valentine's Day,929,Gaming,Introvert,Senior,Fashion Item,Wallet,757,1,No,No,very close,luxury,Medium
324,54,Female,Friend,Anniversary,2077,Art,Introvert,Senior,Book,Motivational Book,2025,2,Yes,Yes,close,practical,High
325,56,Female,Partner,Valentine's Day,2331,Art,Practical,Adult,Book,Fiction Novel,2462,2,Yes,No,very close,practical,Medium
326,59,Female,Teacher,Valentine's Day,585,Travel,Creative,Teen,Home Decor,Aroma Diffuser,734,4,No,No,distant,luxury,Low
327,47,Male,Friend,Anniversary,4175,Books,Emotional,Adult,Fashion Item,Wallet,4265,4,No,Yes,neutral,luxury,High
328,47,Female,Partner,Birthday,1514,Travel,Creative,Adult,Book,Fiction Novel,1405,3,Yes,Yes,very close,practical,Medium
329,41,Female,Friend,Birthday,2287,Travel,Extrovert,Senior,Book,Motivational Book,2166,1,Yes,Yes,close,practical,Low
330,46,Male,Family,Farewell,2458,Gaming,Practical,Senior,Home Decor,Wall Art Frame,2289,4,No,No,very close,luxury,High
331,29,Male,Family,Graduation,2752,Fitness,Extrovert,Child,Grooming Set,Perfume Set,2705,3,Yes,No,very close,practical,Medium
332,31,Male,Colleague,Birthday,255,Home Decor,Creative,Teen,Toy,Soft Toy,210,3,No,Yes,distant,fun,Low
333,60,Female,Partner,Birthday,3184,Books,Emotional,Senior,Grooming Set,Skincare Kit,3266,5,No,Yes,very close,practical,Medium
334,40,Male,Friend,Festival,3496,Home Decor,Extrovert,Teen,Electronics,Smart Watch,3227,2,No,No,close,practical,Medium
335,37,Female,Friend,Anniversary,4128,Gaming,Emotional,Teen,Home Decor,Aroma Diffuser,3985,3,Yes,No,neutral,luxury,Medium
336,20,Female,Colleague,Birthday,2320,Fashion,Introvert,Child,Book,Self-help Book,2394,2,No,Yes,distant,practical,Low
337,31,Female,Teacher,Graduation,3314,Books,Introvert,Child,Book,Science Guide,3025,2,Yes,Yes,distant,practical,Low
338,21,Female,Family,Farewell,3993,Music,Creative,Teen,Home Decor,Mini Indoor Plant,3913,2,No,Yes,very close,luxury,Medium
339,21,Female,Colleague,Graduation,685,Fashion,Emotional,Child,Fashion Item,Wallet,630,5,Yes,Yes,neutral,luxury,Medium
340,31,Female,Colleague,Graduation,1113,Books,Introvert,Senior,Electronics,LED Table Lamp,904,2,Yes,Yes,distant,practical,Low
341,45,Female,Teacher,Birthday,292,Gaming,Extrovert,Senior,Grooming Set,Skincare Kit,294,1,Yes,Yes,distant,practical,Low
342,24,Male,Family,Birthday,4878,Books,Introvert,Teen,Home Decor,Wall Art Frame,4799,2,No,No,close,luxury,High
343,54,Male,Colleague,Graduation,3775,Fashion,Creative,Child,Electronics,Smart Watch,3707,5,No,Yes,neutral,practical,Low
344,37,Male,Teacher,Festival,4129,Tech,Extrovert,Child,Electronics,Bluetooth Earbuds,4012,5,Yes,No,distant,practical,Low
345,46,Male,Friend,Graduation,532,Fashion,Introvert,Teen,Handmade Craft,Customized Keychain,827,3,Yes,Yes,close,sentimental,High
346,46,Male,Colleague,Graduation,2087,Music,Introvert,Senior,Fashion Item,Sling Bag,2184,2,Yes,Yes,distant,luxury,Low
347,25,Female,Friend,Anniversary,638,Art,Emotional,Child,Electronics,Smart Watch,412,3,No,Yes,neutral,practical,High
348,46,Female,Colleague,Anniversary,4002,Travel,Emotional,Adult,Electronics,Portable Speaker,4277,4,No,Yes,neutral,practical,High
349,20,Male,Family,Anniversary,357,Music,Creative,Senior,Accessory,Sunglasses,620,3,Yes,Yes,very close,fun,High
350,36,Female,Teacher,Anniversary,4725,Fashion,Practical,Child,Accessory,Bracelet,4979,5,No,Yes,distant,fun,Low
351,49,Female,Teacher,Graduation,3598,Home Decor,Emotional,Adult,Accessory,Sunglasses,3326,4,Yes,No,distant,fun,Low
352,33,Female,Teacher,Anniversary,1771,Fashion,Extrovert,Adult,Home Decor,Aroma Diffuser,1681,2,No,No,distant,luxury,Low
353,35,Female,Friend,Festival,2086,Fitness,Introvert,Adult,Grooming Set,Perfume Set,2286,3,Yes,Yes,neutral,practical,High
354,20,Female,Colleague,Festival,4445,Music,Creative,Child,Grooming Set,Beard Grooming Kit,4721,1,No,No,neutral,practical,High
355,23,Male,Teacher,Festival,3174,Gaming,Emotional,Teen,Personalized Gift,Customized Photo Frame,3444,1,No,No,distant,sentimental,Medium
356,41,Male,Colleague,Graduation,2468,Books,Emotional,Teen,Home Decor,Aroma Diffuser,2181,2,Yes,Yes,neutral,luxury,Low
357,23,Male,Friend,Birthday,4603,Art,Introvert,Child,Personalized Gift,Name Printed Mug,4492,1,Yes,No,neutral,sentimental,High
358,24,Male,Partner,Valentine's Day,548,Music,Creative,Senior,Home Decor,Mini Indoor Plant,302,4,Yes,Yes,very close,luxury,Medium
359,60,Female,Family,Birthday,1673,Gaming,Emotional,Senior,Personalized Gift,Engraved Pen,1779,3,No,Yes,close,sentimental,High
360,53,Female,Partner,Anniversary,4524,Fashion,Extrovert,Child,Book,Self-help Book,4517,5,Yes,No,very close,practical,High
361,45,Male,Colleague,Farewell,4373,Travel,Extrovert,Adult,Accessory,Bracelet,4165,3,Yes,No,neutral,fun,High
362,45,Female,Family,Graduation,3130,Tech,Practical,Child,Home Decor,Mini Indoor Plant,3145,3,Yes,No,very close,luxury,High
363,30,Female,Teacher,Farewell,3681,Fitness,Extrovert,Adult,Toy,LEGO Set,3784,2,Yes,No,neutral,fun,High
364,42,Female,Partner,Farewell,311,Fashion,Creative,Adult,Personalized Gift,Customized Photo Frame,413,3,No,Yes,very close,sentimental,High
365,37,Female,Family,Valentine's Day,4607,Art,Creative,Child,Grooming Set,Skincare Kit,4820,5,No,Yes,close,practical,Low
366,26,Female,Teacher,Valentine's Day,1519,Travel,Emotional,Adult,Toy,Soft Toy,1688,3,Yes,No,neutral,fun,Medium
367,31,Female,Friend,Anniversary,4422,Gaming,Introvert,Child,Grooming Set,Perfume Set,4420,3,Yes,Yes,close,practical,High
368,46,Male,Colleague,Graduation,2087,Music,Introvert,Senior,Fashion Item,Sling Bag,2184,2,Yes,Yes,neutral,luxury,High
369,60,Male,Family,Valentine's Day,2947,Gaming,Emotional,Senior,Grooming Set,Beard Grooming Kit,2717,3,No,Yes,close,practical,High
370,25,Female,Partner,Birthday,304,Gaming,Introvert,Teen,Electronics,Fitness Band,371,4,Yes,Yes,very close,practical,Medium
371,31,Female,Colleague,Festival,4900,Fitness,Extrovert,Child,Electronics,Bluetooth Earbuds,4940,5,Yes,No,neutral,practical,Low
372,58,Male,Partner,Valentine's Day,2467,Gaming,Extrovert,Teen,Grooming Set,Perfume Set,2170,3,Yes,Yes,very close,practical,High
373,53,Male,Family,Festival,2371,Art,Practical,Child,Accessory,Cap,2660,5,No,No,very close,fun,High
